ElapsedSeconds
0s, EnvH:48.84%, InH:0.00%, EnvT:23.23°C, InT:-45.00°C, IrA1:33.63°C, IrA2:28.91°C, IrO1:41.21°C, IrO2:28.91°C
1030s, EnvH:48.12%, InH:41.24%, EnvT:23.40°C, InT:27.38°C, IrA1:31.95°C, IrA2:25.31°C, IrO1:39.77°C, IrO2:29.49°C
1031s, EnvH:48.11%, InH:41.26%, EnvT:23.40°C, InT:27.34°C, IrA1:31.95°C, IrA2:25.29°C, IrO1:39.63°C, IrO2:29.45°C
1032s, EnvH:48.11%, InH:41.29%, EnvT:23.42°C, InT:27.34°C, IrA1:31.87°C, IrA2:25.29°C, IrO1:39.51°C, IrO2:29.11°C
1033s, EnvH:48.12%, InH:41.31%, EnvT:23.42°C, InT:27.34°C, IrA1:31.85°C, IrA2:25.25°C, IrO1:39.41°C, IrO2:29.31°C
1034s, EnvH:48.13%, InH:41.33%, EnvT:23.40°C, InT:27.29°C, IrA1:31.85°C, IrA2:25.25°C, IrO1:39.23°C, IrO2:29.19°C
1035s, EnvH:48.15%, InH:41.36%, EnvT:23.42°C, InT:27.32°C, IrA1:31.79°C, IrA2:25.25°C, IrO1:39.23°C, IrO2:29.19°C
1036s, EnvH:48.16%, InH:41.39%, EnvT:23.42°C, InT:27.29°C, IrA1:31.79°C, IrA2:25.25°C, IrO1:39.33°C, IrO2:29.05°C
1037s, EnvH:48.17%, InH:41.39%, EnvT:23.42°C, InT:27.29°C, IrA1:31.71°C, IrA2:25.21°C, IrO1:39.31°C, IrO2:28.95°C
1038s, EnvH:48.17%, InH:41.43%, EnvT:23.42°C, InT:27.29°C, IrA1:31.69°C, IrA2:25.25°C, IrO1:39.15°C, IrO2:29.17°C
1039s, EnvH:48.17%, InH:41.45%, EnvT:23.42°C, InT:27.25°C, IrA1:31.67°C, IrA2:25.23°C, IrO1:39.23°C, IrO2:29.23°C
1040s, EnvH:48.16%, InH:41.48%, EnvT:23.40°C, InT:27.23°C, IrA1:31.63°C, IrA2:25.25°C, IrO1:39.09°C, IrO2:28.99°C
1041s, EnvH:48.17%, InH:41.50%, EnvT:23.42°C, InT:27.27°C, IrA1:31.59°C, IrA2:25.25°C, IrO1:39.19°C, IrO2:28.97°C
1042s, EnvH:48.16%, InH:41.52%, EnvT:23.40°C, InT:27.25°C, IrA1:31.59°C, IrA2:25.19°C, IrO1:38.81°C, IrO2:28.99°C
1043s, EnvH:48.16%, InH:41.54%, EnvT:23.40°C, InT:27.23°C, IrA1:31.55°C, IrA2:25.29°C, IrO1:38.87°C, IrO2:29.17°C
1044s, EnvH:48.17%, InH:41.55%, EnvT:23.42°C, InT:27.23°C, IrA1:31.49°C, IrA2:25.23°C, IrO1:38.89°C, IrO2:28.97°C
1045s, EnvH:48.16%, InH:41.55%, EnvT:23.40°C, InT:27.23°C, IrA1:31.45°C, IrA2:25.29°C, IrO1:38.85°C, IrO2:28.99°C
1046s, EnvH:48.17%, InH:41.57%, EnvT:23.42°C, InT:27.21°C, IrA1:31.43°C, IrA2:25.29°C, IrO1:38.63°C, IrO2:28.85°C
1047s, EnvH:48.17%, InH:41.58%, EnvT:23.42°C, InT:27.21°C, IrA1:31.39°C, IrA2:25.29°C, IrO1:38.69°C, IrO2:28.95°C
1048s, EnvH:48.16%, InH:41.59%, EnvT:23.40°C, InT:27.21°C, IrA1:31.39°C, IrA2:25.25°C, IrO1:38.55°C, IrO2:28.83°C
1049s, EnvH:48.17%, InH:41.61%, EnvT:23.42°C, InT:27.19°C, IrA1:31.35°C, IrA2:25.23°C, IrO1:38.53°C, IrO2:29.05°C
1050s, EnvH:48.17%, InH:41.61%, EnvT:23.42°C, InT:27.19°C, IrA1:31.33°C, IrA2:25.29°C, IrO1:38.51°C, IrO2:28.75°C
1052s, EnvH:48.17%, InH:41.62%, EnvT:23.40°C, InT:27.14°C, IrA1:31.25°C, IrA2:25.23°C, IrO1:38.33°C, IrO2:29.23°C
1053s, EnvH:48.18%, InH:41.63%, EnvT:23.40°C, InT:27.14°C, IrA1:31.25°C, IrA2:25.25°C, IrO1:38.35°C, IrO2:28.97°C
1054s, EnvH:48.17%, InH:41.64%, EnvT:23.40°C, InT:27.14°C, IrA1:31.19°C, IrA2:25.23°C, IrO1:38.79°C, IrO2:29.17°C
1055s, EnvH:48.17%, InH:41.65%, EnvT:23.40°C, InT:27.12°C, IrA1:31.17°C, IrA2:25.21°C, IrO1:38.79°C, IrO2:28.89°C
1056s, EnvH:48.18%, InH:41.66%, EnvT:23.40°C, InT:27.10°C, IrA1:31.17°C, IrA2:25.23°C, IrO1:39.27°C, IrO2:29.37°C
1057s, EnvH:48.18%, InH:41.68%, EnvT:23.40°C, InT:27.08°C, IrA1:31.13°C, IrA2:25.23°C, IrO1:39.83°C, IrO2:29.45°C
1058s, EnvH:48.17%, InH:41.70%, EnvT:23.40°C, InT:27.10°C, IrA1:31.11°C, IrA2:25.21°C, IrO1:40.93°C, IrO2:29.93°C
1059s, EnvH:48.16%, InH:41.74%, EnvT:23.40°C, InT:27.08°C, IrA1:31.07°C, IrA2:25.25°C, IrO1:41.65°C, IrO2:29.83°C
1060s, EnvH:48.15%, InH:41.77%, EnvT:23.40°C, InT:27.10°C, IrA1:31.07°C, IrA2:25.25°C, IrO1:42.43°C, IrO2:30.53°C
1061s, EnvH:48.12%, InH:41.79%, EnvT:23.38°C, InT:27.10°C, IrA1:31.01°C, IrA2:25.25°C, IrO1:43.49°C, IrO2:30.71°C
1062s, EnvH:48.12%, InH:41.79%, EnvT:23.42°C, InT:27.10°C, IrA1:31.03°C, IrA2:25.23°C, IrO1:44.49°C, IrO2:30.97°C
1063s, EnvH:48.10%, InH:41.79%, EnvT:23.38°C, InT:27.10°C, IrA1:31.03°C, IrA2:25.23°C, IrO1:45.41°C, IrO2:31.63°C
1064s, EnvH:48.10%, InH:41.79%, EnvT:23.38°C, InT:27.12°C, IrA1:30.99°C, IrA2:25.29°C, IrO1:46.29°C, IrO2:31.95°C
1065s, EnvH:48.11%, InH:41.77%, EnvT:23.42°C, InT:27.14°C, IrA1:30.99°C, IrA2:25.25°C, IrO1:47.21°C, IrO2:32.05°C
1066s, EnvH:48.11%, InH:41.75%, EnvT:23.40°C, InT:27.14°C, IrA1:30.97°C, IrA2:25.29°C, IrO1:48.25°C, IrO2:32.85°C
1067s, EnvH:48.11%, InH:41.75%, EnvT:23.42°C, InT:27.21°C, IrA1:30.97°C, IrA2:25.25°C, IrO1:49.41°C, IrO2:32.89°C
1068s, EnvH:48.12%, InH:41.72%, EnvT:23.38°C, InT:27.23°C, IrA1:30.99°C, IrA2:25.23°C, IrO1:50.33°C, IrO2:33.61°C
1069s, EnvH:48.15%, InH:41.70%, EnvT:23.38°C, InT:27.23°C, IrA1:30.99°C, IrA2:25.29°C, IrO1:51.23°C, IrO2:33.77°C
1070s, EnvH:48.18%, InH:41.66%, EnvT:23.40°C, InT:27.29°C, IrA1:31.01°C, IrA2:25.25°C, IrO1:52.51°C, IrO2:34.43°C
1071s, EnvH:48.21%, InH:41.62%, EnvT:23.40°C, InT:27.29°C, IrA1:31.01°C, IrA2:25.23°C, IrO1:53.53°C, IrO2:34.23°C
1072s, EnvH:48.23%, InH:41.57%, EnvT:23.38°C, InT:27.34°C, IrA1:31.01°C, IrA2:25.25°C, IrO1:54.41°C, IrO2:35.07°C
1073s, EnvH:48.25%, InH:41.51%, EnvT:23.40°C, InT:27.36°C, IrA1:31.01°C, IrA2:25.29°C, IrO1:55.81°C, IrO2:35.71°C
1074s, EnvH:48.26%, InH:41.45%, EnvT:23.38°C, InT:27.40°C, IrA1:31.05°C, IrA2:25.29°C, IrO1:56.65°C, IrO2:35.43°C
1075s, EnvH:48.27%, InH:41.39%, EnvT:23.40°C, InT:27.46°C, IrA1:31.07°C, IrA2:25.21°C, IrO1:57.77°C, IrO2:36.39°C
1076s, EnvH:48.27%, InH:41.31%, EnvT:23.40°C, InT:27.48°C, IrA1:31.11°C, IrA2:25.25°C, IrO1:58.85°C, IrO2:36.65°C
1077s, EnvH:48.26%, InH:41.24%, EnvT:23.38°C, InT:27.53°C, IrA1:31.11°C, IrA2:25.25°C, IrO1:59.77°C, IrO2:36.73°C
1078s, EnvH:48.26%, InH:41.16%, EnvT:23.38°C, InT:27.57°C, IrA1:31.15°C, IrA2:25.29°C, IrO1:60.95°C, IrO2:37.93°C
1079s, EnvH:48.26%, InH:41.08%, EnvT:23.38°C, InT:27.61°C, IrA1:31.19°C, IrA2:25.33°C, IrO1:62.25°C, IrO2:37.61°C
1080s, EnvH:48.24%, InH:41.01%, EnvT:23.40°C, InT:27.68°C, IrA1:31.21°C, IrA2:25.33°C, IrO1:63.49°C, IrO2:38.55°C
1081s, EnvH:48.25%, InH:40.92%, EnvT:23.40°C, InT:27.69°C, IrA1:31.25°C, IrA2:25.29°C, IrO1:64.33°C, IrO2:38.09°C
1082s, EnvH:48.25%, InH:40.85%, EnvT:23.40°C, InT:27.76°C, IrA1:31.25°C, IrA2:25.31°C, IrO1:65.43°C, IrO2:39.47°C
1083s, EnvH:48.25%, InH:40.76%, EnvT:23.38°C, InT:27.82°C, IrA1:31.35°C, IrA2:25.31°C, IrO1:66.51°C, IrO2:39.57°C
1084s, EnvH:48.25%, InH:40.67%, EnvT:23.40°C, InT:27.89°C, IrA1:31.37°C, IrA2:25.31°C, IrO1:67.77°C, IrO2:39.77°C
1085s, EnvH:48.26%, InH:40.57%, EnvT:23.38°C, InT:27.93°C, IrA1:31.39°C, IrA2:25.31°C, IrO1:68.65°C, IrO2:40.29°C
1086s, EnvH:48.26%, InH:40.47%, EnvT:23.38°C, InT:27.97°C, IrA1:31.47°C, IrA2:25.31°C, IrO1:69.87°C, IrO2:40.43°C
1087s, EnvH:48.26%, InH:40.38%, EnvT:23.38°C, InT:28.04°C, IrA1:31.53°C, IrA2:25.33°C, IrO1:71.05°C, IrO2:41.21°C
1088s, EnvH:48.28%, InH:40.29%, EnvT:23.38°C, InT:28.12°C, IrA1:31.57°C, IrA2:25.31°C, IrO1:72.17°C, IrO2:41.37°C
1089s, EnvH:48.28%, InH:40.18%, EnvT:23.38°C, InT:28.14°C, IrA1:31.59°C, IrA2:25.33°C, IrO1:73.29°C, IrO2:42.41°C
1090s, EnvH:48.28%, InH:40.09%, EnvT:23.42°C, InT:28.21°C, IrA1:31.67°C, IrA2:25.35°C, IrO1:74.21°C, IrO2:41.77°C
1091s, EnvH:48.27%, InH:39.98%, EnvT:23.40°C, InT:28.25°C, IrA1:31.77°C, IrA2:25.35°C, IrO1:75.37°C, IrO2:42.89°C
1092s, EnvH:48.29%, InH:39.90%, EnvT:23.38°C, InT:28.34°C, IrA1:31.81°C, IrA2:25.35°C, IrO1:76.49°C, IrO2:42.77°C
1093s, EnvH:48.29%, InH:39.79%, EnvT:23.38°C, InT:28.40°C, IrA1:31.87°C, IrA2:25.35°C, IrO1:77.51°C, IrO2:43.03°C
1094s, EnvH:48.30%, InH:39.69%, EnvT:23.38°C, InT:28.46°C, IrA1:31.97°C, IrA2:25.37°C, IrO1:78.67°C, IrO2:44.19°C
1096s, EnvH:48.30%, InH:39.59%, EnvT:23.38°C, InT:28.50°C, IrA1:32.03°C, IrA2:25.37°C, IrO1:79.75°C, IrO2:43.71°C
1097s, EnvH:48.30%, InH:39.48%, EnvT:23.40°C, InT:28.57°C, IrA1:32.07°C, IrA2:25.37°C, IrO1:81.01°C, IrO2:45.09°C
1098s, EnvH:48.30%, InH:39.37%, EnvT:23.38°C, InT:28.61°C, IrA1:32.19°C, IrA2:25.37°C, IrO1:82.01°C, IrO2:44.55°C
1099s, EnvH:48.30%, InH:39.27%, EnvT:23.38°C, InT:28.67°C, IrA1:32.23°C, IrA2:25.41°C, IrO1:83.03°C, IrO2:45.47°C
1100s, EnvH:48.30%, InH:39.16%, EnvT:23.40°C, InT:28.74°C, IrA1:32.31°C, IrA2:25.37°C, IrO1:84.25°C, IrO2:46.03°C
1101s, EnvH:48.30%, InH:39.05%, EnvT:23.40°C, InT:28.80°C, IrA1:32.41°C, IrA2:25.39°C, IrO1:85.09°C, IrO2:45.81°C
1102s, EnvH:48.29%, InH:38.94%, EnvT:23.40°C, InT:28.86°C, IrA1:32.49°C, IrA2:25.39°C, IrO1:86.15°C, IrO2:46.83°C
1103s, EnvH:48.29%, InH:38.83%, EnvT:23.38°C, InT:28.93°C, IrA1:32.55°C, IrA2:25.41°C, IrO1:87.23°C, IrO2:47.05°C
1104s, EnvH:48.29%, InH:38.71%, EnvT:23.40°C, InT:29.01°C, IrA1:32.65°C, IrA2:25.43°C, IrO1:88.35°C, IrO2:47.51°C
1105s, EnvH:48.28%, InH:38.57%, EnvT:23.38°C, InT:29.08°C, IrA1:32.75°C, IrA2:25.39°C, IrO1:89.49°C, IrO2:48.03°C
1106s, EnvH:48.27%, InH:38.45%, EnvT:23.40°C, InT:29.14°C, IrA1:32.87°C, IrA2:25.41°C, IrO1:90.49°C, IrO2:47.57°C
1107s, EnvH:48.27%, InH:38.31%, EnvT:23.40°C, InT:29.23°C, IrA1:32.97°C, IrA2:25.43°C, IrO1:91.57°C, IrO2:48.99°C
1108s, EnvH:48.27%, InH:38.18%, EnvT:23.40°C, InT:29.29°C, IrA1:33.05°C, IrA2:25.43°C, IrO1:92.53°C, IrO2:48.63°C
1109s, EnvH:48.27%, InH:38.07%, EnvT:23.40°C, InT:29.36°C, IrA1:33.13°C, IrA2:25.45°C, IrO1:93.45°C, IrO2:48.65°C
1110s, EnvH:48.26%, InH:37.93%, EnvT:23.38°C, InT:29.42°C, IrA1:33.27°C, IrA2:25.47°C, IrO1:94.79°C, IrO2:50.13°C
1111s, EnvH:48.25%, InH:37.80%, EnvT:23.40°C, InT:29.54°C, IrA1:33.35°C, IrA2:25.45°C, IrO1:95.79°C, IrO2:49.41°C
1112s, EnvH:48.24%, InH:37.67%, EnvT:23.40°C, InT:29.59°C, IrA1:33.45°C, IrA2:25.51°C, IrO1:96.65°C, IrO2:51.09°C
1113s, EnvH:48.21%, InH:37.52%, EnvT:23.38°C, InT:29.61°C, IrA1:33.59°C, IrA2:25.47°C, IrO1:97.75°C, IrO2:50.49°C
1114s, EnvH:48.20%, InH:37.40%, EnvT:23.38°C, InT:29.69°C, IrA1:33.73°C, IrA2:25.51°C, IrO1:98.77°C, IrO2:51.47°C
1115s, EnvH:48.18%, InH:37.29%, EnvT:23.38°C, InT:29.76°C, IrA1:33.85°C, IrA2:25.51°C, IrO1:99.81°C, IrO2:50.97°C
1116s, EnvH:48.18%, InH:37.16%, EnvT:23.38°C, InT:29.82°C, IrA1:33.95°C, IrA2:25.53°C, IrO1:100.79°C, IrO2:52.25°C
1117s, EnvH:48.17%, InH:37.05%, EnvT:23.40°C, InT:29.91°C, IrA1:34.07°C, IrA2:25.55°C, IrO1:101.65°C, IrO2:52.19°C
1118s, EnvH:48.16%, InH:36.92%, EnvT:23.40°C, InT:29.97°C, IrA1:34.19°C, IrA2:25.55°C, IrO1:102.77°C, IrO2:52.73°C
1119s, EnvH:48.16%, InH:36.80%, EnvT:23.40°C, InT:30.05°C, IrA1:34.29°C, IrA2:25.55°C, IrO1:103.75°C, IrO2:53.01°C
1120s, EnvH:48.15%, InH:36.67%, EnvT:23.38°C, InT:30.10°C, IrA1:34.43°C, IrA2:25.57°C, IrO1:104.63°C, IrO2:52.61°C
1121s, EnvH:48.15%, InH:36.55%, EnvT:23.40°C, InT:30.16°C, IrA1:34.55°C, IrA2:25.57°C, IrO1:105.57°C, IrO2:54.31°C
1122s, EnvH:48.15%, InH:36.46%, EnvT:23.38°C, InT:30.23°C, IrA1:34.71°C, IrA2:25.57°C, IrO1:106.55°C, IrO2:53.63°C
1123s, EnvH:48.15%, InH:36.34%, EnvT:23.38°C, InT:30.29°C, IrA1:34.81°C, IrA2:25.61°C, IrO1:107.77°C, IrO2:54.79°C
1124s, EnvH:48.15%, InH:36.24%, EnvT:23.40°C, InT:30.35°C, IrA1:34.99°C, IrA2:25.59°C, IrO1:108.51°C, IrO2:54.25°C
1125s, EnvH:48.14%, InH:36.11%, EnvT:23.38°C, InT:30.44°C, IrA1:35.11°C, IrA2:25.59°C, IrO1:109.49°C, IrO2:55.73°C
1126s, EnvH:48.14%, InH:36.01%, EnvT:23.38°C, InT:30.48°C, IrA1:35.23°C, IrA2:25.59°C, IrO1:110.39°C, IrO2:54.77°C
1127s, EnvH:48.14%, InH:35.89%, EnvT:23.36°C, InT:30.56°C, IrA1:35.35°C, IrA2:25.61°C, IrO1:111.37°C, IrO2:55.19°C
1128s, EnvH:48.14%, InH:35.76%, EnvT:23.36°C, InT:30.65°C, IrA1:35.53°C, IrA2:25.63°C, IrO1:112.29°C, IrO2:56.53°C
1129s, EnvH:48.14%, InH:35.65%, EnvT:23.38°C, InT:30.71°C, IrA1:35.63°C, IrA2:25.65°C, IrO1:113.45°C, IrO2:57.07°C
1130s, EnvH:48.13%, InH:35.53%, EnvT:23.40°C, InT:30.78°C, IrA1:35.79°C, IrA2:25.65°C, IrO1:114.07°C, IrO2:56.49°C
1131s, EnvH:48.12%, InH:35.42%, EnvT:23.40°C, InT:30.82°C, IrA1:35.97°C, IrA2:25.67°C, IrO1:115.25°C, IrO2:56.45°C
1132s, EnvH:48.12%, InH:35.31%, EnvT:23.36°C, InT:30.90°C, IrA1:36.09°C, IrA2:25.65°C, IrO1:115.99°C, IrO2:56.93°C
1133s, EnvH:48.14%, InH:35.19%, EnvT:23.38°C, InT:30.99°C, IrA1:36.23°C, IrA2:25.71°C, IrO1:116.97°C, IrO2:57.53°C
1134s, EnvH:48.14%, InH:35.08%, EnvT:23.38°C, InT:31.03°C, IrA1:36.43°C, IrA2:25.67°C, IrO1:117.65°C, IrO2:58.73°C
1135s, EnvH:48.14%, InH:34.96%, EnvT:23.38°C, InT:31.10°C, IrA1:36.61°C, IrA2:25.67°C, IrO1:118.47°C, IrO2:59.39°C
1136s, EnvH:48.15%, InH:34.85%, EnvT:23.38°C, InT:31.18°C, IrA1:36.73°C, IrA2:25.73°C, IrO1:119.59°C, IrO2:58.81°C
1137s, EnvH:48.17%, InH:34.73%, EnvT:23.36°C, InT:31.26°C, IrA1:36.91°C, IrA2:25.73°C, IrO1:120.51°C, IrO2:59.51°C
1138s, EnvH:48.18%, InH:34.62%, EnvT:23.38°C, InT:31.35°C, IrA1:37.09°C, IrA2:25.75°C, IrO1:121.57°C, IrO2:58.89°C
1139s, EnvH:48.20%, InH:34.49%, EnvT:23.38°C, InT:31.40°C, IrA1:37.23°C, IrA2:25.73°C, IrO1:122.37°C, IrO2:59.51°C
1141s, EnvH:48.21%, InH:34.38%, EnvT:23.36°C, InT:31.46°C, IrA1:37.43°C, IrA2:25.77°C, IrO1:123.29°C, IrO2:60.33°C
1142s, EnvH:48.22%, InH:34.27%, EnvT:23.38°C, InT:31.52°C, IrA1:37.61°C, IrA2:25.79°C, IrO1:123.89°C, IrO2:61.63°C
1143s, EnvH:48.22%, InH:34.18%, EnvT:23.36°C, InT:31.59°C, IrA1:37.77°C, IrA2:25.75°C, IrO1:125.07°C, IrO2:61.77°C
1144s, EnvH:48.22%, InH:34.06%, EnvT:23.36°C, InT:31.69°C, IrA1:37.97°C, IrA2:25.77°C, IrO1:126.01°C, IrO2:61.87°C
1145s, EnvH:48.23%, InH:33.95%, EnvT:23.38°C, InT:31.73°C, IrA1:38.13°C, IrA2:25.79°C, IrO1:126.73°C, IrO2:61.25°C
1146s, EnvH:48.22%, InH:33.84%, EnvT:23.36°C, InT:31.80°C, IrA1:38.25°C, IrA2:25.81°C, IrO1:127.73°C, IrO2:61.29°C
1147s, EnvH:48.21%, InH:33.73%, EnvT:23.36°C, InT:31.86°C, IrA1:38.47°C, IrA2:25.81°C, IrO1:128.51°C, IrO2:61.95°C
1148s, EnvH:48.18%, InH:33.63%, EnvT:23.34°C, InT:31.88°C, IrA1:38.61°C, IrA2:25.81°C, IrO1:129.51°C, IrO2:62.13°C
1149s, EnvH:48.17%, InH:33.53%, EnvT:23.36°C, InT:31.99°C, IrA1:38.79°C, IrA2:25.83°C, IrO1:130.29°C, IrO2:63.11°C
1150s, EnvH:48.15%, InH:33.42%, EnvT:23.36°C, InT:32.05°C, IrA1:38.95°C, IrA2:25.85°C, IrO1:131.09°C, IrO2:64.07°C
1151s, EnvH:48.11%, InH:33.33%, EnvT:23.36°C, InT:32.12°C, IrA1:39.13°C, IrA2:25.87°C, IrO1:132.13°C, IrO2:62.83°C
1152s, EnvH:48.08%, InH:33.24%, EnvT:23.36°C, InT:32.22°C, IrA1:39.31°C, IrA2:25.87°C, IrO1:132.95°C, IrO2:63.85°C
1153s, EnvH:48.03%, InH:33.15%, EnvT:23.36°C, InT:32.29°C, IrA1:39.49°C, IrA2:25.87°C, IrO1:133.61°C, IrO2:64.67°C
1154s, EnvH:48.00%, InH:33.05%, EnvT:23.36°C, InT:32.33°C, IrA1:39.69°C, IrA2:25.87°C, IrO1:134.73°C, IrO2:63.85°C
1155s, EnvH:48.01%, InH:32.95%, EnvT:23.36°C, InT:32.37°C, IrA1:39.89°C, IrA2:25.89°C, IrO1:135.31°C, IrO2:64.93°C
1156s, EnvH:48.03%, InH:32.85%, EnvT:23.34°C, InT:32.44°C, IrA1:40.05°C, IrA2:25.89°C, IrO1:136.23°C, IrO2:65.37°C
1157s, EnvH:48.03%, InH:32.75%, EnvT:23.34°C, InT:32.54°C, IrA1:40.25°C, IrA2:25.93°C, IrO1:137.07°C, IrO2:64.89°C
1158s, EnvH:48.02%, InH:32.61%, EnvT:23.34°C, InT:32.59°C, IrA1:40.45°C, IrA2:25.95°C, IrO1:137.81°C, IrO2:66.61°C
1159s, EnvH:48.01%, InH:32.52%, EnvT:23.36°C, InT:32.65°C, IrA1:40.67°C, IrA2:25.95°C, IrO1:138.59°C, IrO2:65.37°C
1160s, EnvH:48.00%, InH:32.44%, EnvT:23.36°C, InT:32.69°C, IrA1:40.83°C, IrA2:25.95°C, IrO1:139.75°C, IrO2:66.91°C
1161s, EnvH:47.98%, InH:32.34%, EnvT:23.36°C, InT:32.75°C, IrA1:41.05°C, IrA2:25.97°C, IrO1:140.25°C, IrO2:65.81°C
1162s, EnvH:47.97%, InH:32.25%, EnvT:23.36°C, InT:32.84°C, IrA1:41.23°C, IrA2:25.99°C, IrO1:141.09°C, IrO2:67.77°C
1163s, EnvH:47.97%, InH:32.15%, EnvT:23.36°C, InT:32.93°C, IrA1:41.41°C, IrA2:25.99°C, IrO1:141.83°C, IrO2:66.25°C
1164s, EnvH:47.95%, InH:32.04%, EnvT:23.34°C, InT:32.97°C, IrA1:41.65°C, IrA2:25.99°C, IrO1:142.63°C, IrO2:68.35°C
1165s, EnvH:47.95%, InH:31.94%, EnvT:23.34°C, InT:33.03°C, IrA1:41.81°C, IrA2:25.99°C, IrO1:143.37°C, IrO2:67.01°C
1166s, EnvH:47.93%, InH:31.86%, EnvT:23.34°C, InT:33.09°C, IrA1:42.07°C, IrA2:26.01°C, IrO1:144.23°C, IrO2:69.07°C
1167s, EnvH:47.93%, InH:31.78%, EnvT:23.34°C, InT:33.18°C, IrA1:42.23°C, IrA2:26.01°C, IrO1:145.11°C, IrO2:67.85°C
1168s, EnvH:47.94%, InH:31.68%, EnvT:23.34°C, InT:33.22°C, IrA1:42.45°C, IrA2:26.03°C, IrO1:145.89°C, IrO2:69.27°C
1169s, EnvH:47.97%, InH:31.60%, EnvT:23.34°C, InT:33.26°C, IrA1:42.65°C, IrA2:26.01°C, IrO1:146.49°C, IrO2:68.03°C
1170s, EnvH:48.02%, InH:31.52%, EnvT:23.34°C, InT:33.35°C, IrA1:42.85°C, IrA2:26.05°C, IrO1:147.31°C, IrO2:70.03°C
1171s, EnvH:48.05%, InH:31.42%, EnvT:23.34°C, InT:33.41°C, IrA1:43.05°C, IrA2:26.03°C, IrO1:148.25°C, IrO2:68.39°C
1172s, EnvH:48.08%, InH:31.34%, EnvT:23.34°C, InT:33.48°C, IrA1:43.25°C, IrA2:26.07°C, IrO1:148.97°C, IrO2:70.81°C
1173s, EnvH:48.10%, InH:31.25%, EnvT:23.34°C, InT:33.52°C, IrA1:43.45°C, IrA2:26.09°C, IrO1:149.67°C, IrO2:69.31°C
1174s, EnvH:48.14%, InH:31.18%, EnvT:23.32°C, InT:33.63°C, IrA1:43.67°C, IrA2:26.11°C, IrO1:150.31°C, IrO2:70.83°C
1175s, EnvH:48.16%, InH:31.07%, EnvT:23.34°C, InT:33.67°C, IrA1:43.83°C, IrA2:26.11°C, IrO1:151.03°C, IrO2:69.93°C
1176s, EnvH:48.18%, InH:30.98%, EnvT:23.34°C, InT:33.77°C, IrA1:44.05°C, IrA2:26.15°C, IrO1:151.69°C, IrO2:71.75°C
1177s, EnvH:48.21%, InH:30.88%, EnvT:23.34°C, InT:33.80°C, IrA1:44.31°C, IrA2:26.17°C, IrO1:152.47°C, IrO2:70.11°C
1178s, EnvH:48.22%, InH:30.80%, EnvT:23.29°C, InT:33.88°C, IrA1:44.51°C, IrA2:26.17°C, IrO1:153.25°C, IrO2:72.39°C
1179s, EnvH:48.23%, InH:30.72%, EnvT:23.34°C, InT:33.90°C, IrA1:44.77°C, IrA2:26.15°C, IrO1:153.81°C, IrO2:70.89°C
1180s, EnvH:48.25%, InH:30.64%, EnvT:23.32°C, InT:33.97°C, IrA1:44.95°C, IrA2:26.19°C, IrO1:154.77°C, IrO2:72.73°C
1181s, EnvH:48.27%, InH:30.57%, EnvT:23.34°C, InT:34.03°C, IrA1:45.17°C, IrA2:26.21°C, IrO1:155.23°C, IrO2:71.37°C
1182s, EnvH:48.28%, InH:30.48%, EnvT:23.34°C, InT:34.07°C, IrA1:45.37°C, IrA2:26.23°C, IrO1:155.99°C, IrO2:73.39°C
1183s, EnvH:48.28%, InH:30.40%, EnvT:23.32°C, InT:34.18°C, IrA1:45.59°C, IrA2:26.23°C, IrO1:156.65°C, IrO2:71.71°C
1185s, EnvH:48.28%, InH:30.31%, EnvT:23.32°C, InT:34.22°C, IrA1:45.79°C, IrA2:26.25°C, IrO1:157.37°C, IrO2:74.05°C
1186s, EnvH:48.27%, InH:30.22%, EnvT:23.32°C, InT:34.26°C, IrA1:46.03°C, IrA2:26.27°C, IrO1:157.97°C, IrO2:72.65°C
1187s, EnvH:48.26%, InH:30.14%, EnvT:23.29°C, InT:34.37°C, IrA1:46.27°C, IrA2:26.29°C, IrO1:158.71°C, IrO2:74.57°C
1188s, EnvH:48.24%, InH:30.05%, EnvT:23.34°C, InT:34.39°C, IrA1:46.45°C, IrA2:26.31°C, IrO1:159.35°C, IrO2:72.93°C
1189s, EnvH:48.20%, InH:29.97%, EnvT:23.29°C, InT:34.45°C, IrA1:46.71°C, IrA2:26.31°C, IrO1:159.75°C, IrO2:74.71°C
1190s, EnvH:48.15%, InH:29.88%, EnvT:23.32°C, InT:34.52°C, IrA1:46.93°C, IrA2:26.31°C, IrO1:160.77°C, IrO2:73.53°C
1191s, EnvH:48.11%, InH:29.80%, EnvT:23.34°C, InT:34.58°C, IrA1:47.13°C, IrA2:26.35°C, IrO1:161.35°C, IrO2:75.43°C
1192s, EnvH:48.06%, InH:29.72%, EnvT:23.32°C, InT:34.65°C, IrA1:47.35°C, IrA2:26.37°C, IrO1:161.99°C, IrO2:73.85°C
1193s, EnvH:48.04%, InH:29.65%, EnvT:23.34°C, InT:34.69°C, IrA1:47.57°C, IrA2:26.37°C, IrO1:162.51°C, IrO2:75.81°C
1194s, EnvH:48.02%, InH:29.58%, EnvT:23.34°C, InT:34.73°C, IrA1:47.85°C, IrA2:26.39°C, IrO1:163.19°C, IrO2:74.41°C
