timestamp,EnvH,EnvT,InH,InT,IrA1,IrO1,IrA2,IrO2
2025-06-24 16:16:30.39,33.64,29.18,36.52,30.38,,,32.27,51.73
2025-06-24 16:16:31.61,33.65,29.18,36.47,30.38,,,32.29,51.73
2025-06-24 16:16:32.88,33.64,29.18,36.41,30.42,,,32.29,51.81
2025-06-24 16:16:34.10,33.63,29.2,36.36,30.46,,,32.29,51.85
2025-06-24 16:16:35.33,33.62,29.18,36.32,30.5,,,32.33,51.91
2025-06-24 16:16:36.55,33.61,29.18,36.28,30.54,,,32.31,52.13
2025-06-24 16:16:37.79,33.62,29.18,36.23,30.56,,,32.35,52.09
2025-06-24 16:16:39.13,33.62,29.18,36.19,30.56,,,32.37,52.35
2025-06-24 16:16:40.36,33.62,29.18,36.13,30.61,,,32.41,52.27
2025-06-24 16:16:41.59,33.63,29.16,36.1,30.61,,,32.39,52.53
2025-06-24 16:16:42.83,33.62,29.16,36.07,30.65,,,32.41,52.53
2025-06-24 16:16:44.11,33.65,29.16,36.05,30.69,,,32.47,52.57
2025-06-24 16:16:45.36,33.68,29.16,36.02,30.71,,,32.43,52.53
2025-06-24 16:16:46.65,33.69,29.16,36.0,30.74,,,32.47,52.61
2025-06-24 16:16:47.88,33.71,29.16,35.97,30.78,,,32.49,52.67
2025-06-24 16:16:49.23,33.75,29.14,35.95,30.78,,,32.51,52.65
2025-06-24 16:16:50.65,33.79,29.14,35.91,30.82,,,32.53,52.65
2025-06-24 16:16:51.88,33.85,29.11,35.89,30.82,,,32.53,52.55
2025-06-24 16:16:53.11,33.9,29.11,35.87,30.86,,,32.51,52.65
2025-06-24 16:16:54.35,33.91,29.09,35.87,30.9,,,32.57,52.73
2025-06-24 16:16:55.62,33.93,29.09,35.83,30.88,,,32.57,52.83
2025-06-24 16:16:56.85,33.94,29.09,35.8,30.93,,,32.57,52.67
2025-06-24 16:16:58.08,33.96,29.09,35.75,30.95,,,32.59,52.71
2025-06-24 16:16:59.31,33.97,29.07,35.71,30.97,,,32.61,52.83
2025-06-24 16:17:00.56,33.98,29.07,35.7,30.97,,,32.63,52.91
2025-06-24 16:17:01.85,33.99,29.09,35.68,30.99,,,32.61,52.81
2025-06-24 16:17:03.08,34.01,29.09,35.67,31.01,,,32.63,52.71
2025-06-24 16:17:04.35,34.03,29.07,35.68,31.05,,,32.65,52.87
2025-06-24 16:17:05.58,34.06,29.09,35.67,31.05,,,32.69,53.03
2025-06-24 16:17:06.86,34.11,29.07,35.66,31.05,,,32.71,52.81
2025-06-24 16:17:08.09,34.16,29.05,35.63,31.07,,,32.71,52.85
2025-06-24 16:17:09.41,34.19,29.07,35.62,31.07,,,32.71,52.91
2025-06-24 16:17:10.66,34.18,29.05,35.59,31.07,,,32.73,52.77
2025-06-24 16:17:11.92,34.18,29.05,35.58,31.16,,,32.75,52.91
2025-06-24 16:17:13.21,34.2,29.05,35.55,31.16,,,32.79,52.81
2025-06-24 16:17:14.45,34.22,29.05,35.51,31.16,,,32.79,52.73
2025-06-24 16:17:15.69,34.22,29.05,35.48,31.16,,,32.81,52.77
2025-06-24 16:17:16.96,34.21,29.03,35.43,31.18,,,32.77,52.67
2025-06-24 16:17:18.24,34.22,29.05,35.39,31.2,,,32.83,52.87
2025-06-24 16:17:19.47,34.27,29.03,35.38,31.2,,,32.81,52.77
2025-06-24 16:17:20.70,34.29,29.01,35.37,31.24,,,32.85,52.69
2025-06-24 16:17:21.94,34.28,29.03,35.36,31.24,,,32.85,52.71
2025-06-24 16:17:23.20,34.24,29.01,35.34,31.26,,,32.85,52.81
2025-06-24 16:17:24.48,34.22,29.03,35.32,31.26,,,32.91,52.73
2025-06-24 16:17:25.72,34.22,29.01,35.3,31.24,,,32.91,52.65
2025-06-24 16:17:26.95,34.22,29.03,35.3,31.29,,,32.87,52.57
2025-06-24 16:17:28.19,34.24,28.99,35.29,31.29,,,32.87,52.57
2025-06-24 16:17:29.50,34.27,28.99,35.27,31.31,,,32.93,52.61
2025-06-24 16:17:30.76,34.26,28.99,35.27,31.33,,,32.93,52.61
2025-06-24 16:17:32.01,34.2,28.99,35.26,31.31,,,32.93,52.69

11.58 grams of sugar
8.68 grams of cotton candy
max pressure: 7.92g, 12.61g (and 15.96g with way more translation)
